import_date,code,title,url,price_gbp,availability,units_sold
2024-05-28,HED45086,Isle Raasay Single Malt,https://hedonism.co.uk/product/isle-raasay-single-malt-whisky,54.9,5.0,1.0
2024-05-28,HED47169,Ardnamurchan Midgie,https://hedonism.co.uk/product/ardnamurchan-midgie-whisky,52.0,29.0,1.0
2024-05-28,HED82604,Balvenie 12 Year Old Doublewood,https://hedonism.co.uk/product/balvenie-12-year-old-doublewood-whisky,49.2,7.0,2.0
2024-05-28,HED4303,Glendronach 12 Year Old,https://hedonism.co.uk/product/glendronach-12-year-old-whisky,48.2,25.0,2.0
2024-05-28,HED53435,Tobermory 12 Year Old,https://hedonism.co.uk/product/tobermory-12-year-old-whisky,44.9,2.0,2.0
2024-05-28,HED7232,Benromach 10 Year Old,https://hedonism.co.uk/product/benromach-10-year-old-whisky,42.0,7.0,1.0
2024-05-28,HED45088,Miltonduff 10 Year Old Carn Mor Strictly Limited 2011,https://hedonism.co.uk/product/miltonduff-10-year-old-carn-mor-strictly-limited-2011-whisky,42.0,1.0,1.0
2024-05-28,HED68189,Highland Park 12 Year Old,https://hedonism.co.uk/product/highland-park-12-year-old-whisky,41.0,20.0,2.0
2024-05-28,HED6048,Royal Lochnagar 12 Year Old,https://hedonism.co.uk/product/royal-lochnagar-12-year-old-whisky,40.9,4.0,2.0
2024-05-28,HED3137,Bowmore 12 Year Old,https://hedonism.co.uk/product/bowmore-12-year-old-whisky,37.5,9.0,3.0
2024-05-28,HED4278,Cnoc 12 Year Old,https://hedonism.co.uk/product/cnoc-12-year-old-whisky,36.0,2.0,2.0
2024-05-28,HED53398,Glenglassaugh Torfa Peated,https://hedonism.co.uk/product/glenglassaugh-torfa-peated-whisky,36.0,4.0,1.0
2024-05-28,HED22635,Loch Lomond Original,https://hedonism.co.uk/product/loch-lomond-original-whisky,26.5,2.0,2.0
2024-05-28,HED79404,Talisker 10 Year Old 20cl,https://hedonism.co.uk/product/talisker-10-year-old-20cl-whisky,20.0,16.0,4.0
